ZIGZAG1
posix_time: time in seconds since the 1970 epoch.
x_mocap: x position in m from the ASTA mocap frame.
y_mocap: y position in m from the ASTA mocap frame.
z_mocap: z position in m from the ASTA mocap frame.
qx_mocap: quaternion i component from the ASTA mocap frame.
qy_mocap: quaternion j component from the ASTA mocap frame.
qz_mocap: quaternion k component from the ASTA mocap frame.
qw_mocap: quaternion scalar component from the ASTA mocap frame.
ax: x dir body-fixed acceleration in m/s/s measured by IMU.
ay: y dir body-fixed acceleration in m/s/s measured by IMU.
az: z dir body-fixed acceleration in m/s/s measured by IMU.
wx: angular velocity in rad/s around body-fixed x axis measured by IMU.
wy: angular velocity in rad/s around body-fixed y axis measured by IMU.
wz: angular velocity in rad/s around body-fixed z axis measured by IMU.
ax_c: x dir gravity compensated acceleration in m/s/s measured by IMU.
ay_c: y dir gravity compensated acceleration in m/s/s measured by IMU.
az_c: z dir gravity compensated acceleration in m/s/s measured by IMU.
qx: quaternion i component from the NED frame to body fixed frame measured by IMU.
qy: quaternion j component from the NED frame to body fixed frame measured by IMU.
qz: quaternion k component from the NED frame to body fixed frame measured by IMU.
qw: quaternion scalar component from the NED frame to body fixed frame measured by IMU.
pwm0: Motor pulse width modulation for motor0 in microseconds.
pwm1: Motor pulse width modulation for motor1 in microseconds.
pwm2: Motor pulse width modulation for motor2 in microseconds.
pwm3: Motor pulse width modulation for motor3 in microseconds.
pwm4: Motor pulse width modulation for motor4 in microseconds.
pwm5: Motor pulse width modulation for motor5 in microseconds.
N0: Motor thrust in N for motor0.
N1: Motor thrust in N for motor1.
N2: Motor thrust in N for motor2.
N3: Motor thrust in N for motor3.
N4: Motor thrust in N for motor4.
N5: Motor thrust in N for motor5.
Fx: Body fixed surge force (N).
Fy: Body fixed sway force (N).
Fz: Body fixed heart force (N).
Mx: Body fixed roll moment (Nm).
My: Body fixed pitch moment (Nm).
Mz: Body fixed yaw moment (Nm).
posix,x_mocap,y_mocap,z_mocap,qx_mocap,qy_mocap,qz_mocap,qw_mocap,ax,ay,az,wx,wy,wz,ax_c,ay_c,az_c,qx,qy,qz,qw,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,N0,N1,N2,N3,N4,N5,Fx,Fy,Fz,Mx,My,Mz
1645467573.7172189,0.5942579754251746,-1.6722702671847751,-0.022881862505637576,0.0018460527339507862,0.004679389722016688,0.05265822407557743,0.9985999233118033,-0.30479015236284823,0.8534921509451405,9.763852879016842,-0.0004345599507063957,0.0055512527241959545,-0.15618267830359603,-0.06686308843913046,0.5056153233058855,-0.03373191680995784,0.0005680733210158585,-0.02148503997606626,-0.8398928289341987,0.5423265679042819,1523.0,1447.0,1524.9995989017932,1525.9995989017932,1451.0,1486.0004010982068,1.2235385704771033,-2.4451252579383436,1.3265621362165145,1.3784072043306042,-2.2462479442074255,-0.5754217127545966,-1.2215866874612402,0.5754217127545966,0.4587213963396933,0.10666098256517474,-0.8664630248320452,0.39312525463004655
1645467573.8172188,0.598123700213461,-1.6699650845602816,-0.022799862392783622,0.0013289285772180599,0.004517121941493779,0.049290583147806676,0.9987733816893358,-0.3558751204669181,0.8444346453308199,9.82886227719849,-0.010667549889165885,-0.00341195801362901,-0.15404279844630125,-0.12862561355180618,0.5125426852190912,0.030481934245312623,0.0006923483526892455,-0.02050254310932536,-0.8436439229839966,0.5365110414446111,1523.0,1447.0,1523.3172726926325,1524.3172726926325,1451.0,1487.6827273073675,1.2235385704771033,-2.4451252579383436,1.2398851308184926,1.291369276579473,-2.2462479442074255,-0.4961759099588595,-1.2215866874612402,0.4961759099588595,0.28500646319054035,0.09275146100531317,-0.8360629115309435,0.39708754476983343
1645467573.9172187,0.6152994502684164,-1.6609746642337206,-0.022279000232357918,0.0011616829972561477,0.005451908570072484,0.03528559690608669,0.9993617232196452,-0.3628669022828469,0.7746419408686136,9.78709925684854,-0.01856005415956397,-0.00782637464093218,-0.15415675498283882,-0.15880132552667983,0.4595046003470759,-0.012361388878553344,0.00030055155288525795,-0.019143207730587017,-0.8476583614872942,0.530196896885698,1523.6753484107944,1447.6753484107944,1523.0,1524.6753484107944,1450.3246515892056,1487.3246515892056,1.2582623375942497,-2.41138237824804,1.2235385704771033,1.3098216399357476,-2.279663993348808,-0.5130517895190498,-1.1531200406537905,0.5130517895190498,0.25369621706404305,0.09970661615357782,-0.8422792356582902,0.39635655284591087
1645467574.0172186,0.6173881896397045,-1.659865284497391,-0.02221782935789378,7.57210129961199e-05,0.005413068937946131,0.03327191713861434,0.9994316747436628,-0.3710103594471711,0.7420681122113169,9.811529628341512,-0.004229297498326337,-0.006093944329464737,-0.15556914204751934,-0.17996495851578692,0.4390164392675266,0.011428523338728028,0.000203572087497607,-0.018267633200316418,-0.8517236533741102,0.5236726748826243,1525.0156438886409,1449.0156438886409,1523.0,1525.0,1449.4921780556797,1487.0,1.327500664993121,-2.3446668625760885,1.2235385704771033,1.3265828016446903,-2.3209340684614026,-0.5283486801454274,-1.0171661975829673,0.5283486801454274,0.22918730366039122,0.10431110560972229,-0.8524347021020593,0.39588183166318774
1645467574.1172185,0.6194769290109927,-1.658755904761061,-0.02215665848342964,-0.001010241368089067,0.005374200937975027,0.03125806300562202,0.9994963886246878,-0.3726527,0.7684983208080096,9.842856306646407,-0.006308853591881053,-0.012826416083677381,-0.15861845416074474,-0.19607169544575256,0.47199965636086516,0.04228410239845147,-0.00011046552539163498,-0.017598733272913798,-0.8558568189634863,0.5169133175090954,1526.5772992844481,1450.5772992844481,1523.0,1524.711350357776,1449.0,1487.0,1.4085517147699835,-2.267206886078591,1.2235385704771033,1.3116803539394921,-2.3453639695253514,-0.5283486801454274,-0.8586551713086078,0.5283486801454274,0.18985495489124404,0.10259732412362449,-0.8541020064398406,0.3962948050903148
1645467574.2172184,0.6350874403644143,-1.6517780377893272,-0.021576844818319785,-0.0010195930626712177,0.006212482832831921,0.01812011395070645,0.9998159965500911,-0.38757372869936685,0.779558323766879,9.825841192601267,-0.003987868619359698,-0.011435581069611941,-0.15756560258284963,-0.22231145837386646,0.48910701330170514,0.024888965148548818,-0.0003102520363058122,-0.017038563538937443,-0.8599292144223293,0.5101287457879621,1527.9893146963323,1451.9893146963323,1523.0,1524.0053426518339,1449.0,1487.0,1.4822313694343743,-2.197447963791588,1.2235385704771033,1.2752304805351822,-2.3453639695253514,-0.5283486801454274,-0.7152165943572136,0.5283486801454274,0.1534050814869341,0.09840558868212886,-0.8477232785940864,0.3967456893137143
1645467574.3172183,0.6613660007104034,-1.6431468506509108,-0.02047690307681902,-0.002422910928859419,0.0078103131969519315,0.0015762483843124644,0.9999653213744102,-0.39640129011208786,0.7492042305043969,9.802514709887912,-0.0008554279269119204,-0.006223361743804384,-0.14874984489407722,-0.2407680148893925,0.4670397160869661,0.001165045914693263,-0.000392886873792903,-0.01642777307936532,-0.8637859923210273,0.5035908392549806,1528.8402795441057,1452.8402795441057,1522.1597204558943,1524.0,1448.1597204558943,1487.8402795441057,1.5269251472031866,-2.1555944564439473,1.1805087435096777,1.27495464929234,-2.38720789639356,-0.48875649976147506,-0.6286693092407607,0.48875649976147506,0.06825549640845802,0.0963936666232643,-0.847467475609226,0.3990519294313467
1645467574.4172182,0.6723573838880442,-1.640339352519978,-0.020176820204463066,-0.0024348879110127532,0.008181696643555288,-0.004422894010774825,0.9999537835167499,-0.3824913612520189,0.6864975112520202,9.816488661252018,-0.004448791414148917,-0.004939914020164788,-0.13277458512340384,-0.23724942712332714,0.41508040600242246,0.014671429425441524,-0.0004598390950776004,-0.015690418569762398,-0.867390048222479,0.49738124568354797,1529.0,1453.0,1522.6700823061474,1524.0,1448.6700823061474,1488.0,1.5353145649569342,-2.1477392780579976,1.2066438342199215,1.27495464929234,-2.3617930876098456,-0.48123081245284993,-0.6124247131010634,0.48123081245284993,0.11980539590241594,0.09207113591257687,-0.8475935249463686,0.3994896513240747
1645467574.517218,0.6779300019663427,-1.6389770453969486,-0.020006397261172728,-0.0028472559554301464,0.00901549820712799,-0.007484100111631375,0.9999272984428021,-0.39072341485979384,0.6947295648597951,9.824720714859794,0.00030530726131774034,-0.0018315120601988472,-0.12583320495188727,-0.2500579291849009,0.434849276241232,0.02252551814312007,-0.0002721660618581949,-0.015065839260887972,-0.8706229114167903,0.4917201363877136,1529.0,1453.0,1522.4951373410515,1523.4951373410515,1449.0,1488.0,1.5353145649569342,-2.1477392780579976,1.1976850875388925,1.2489965910289784,-2.3453639695253514,-0.48123081245284993,-0.6124247131010634,0.48123081245284993,0.10131770904251941,0.09011621508060863,-0.8386079884163138,0.3994896513240747
1645467574.617218,0.6786067463391142,-1.6388242876432573,-0.019944755149604393,-0.002968033647827341,0.009010087709477223,-0.007839312804529798,0.9999242742680495,-0.392266,0.6896623316054894,9.806433844816464,-0.0017562477303422295,-0.0008261910788487602,-0.12118593689960426,-0.2576623883290807,0.44072513678751496,0.0038706123356154302,-0.00018437350971898083,-0.014429254016934788,-0.8734415877643119,0.4867150659253128,1528.707274335652,1452.707274335652,1522.292725664348,1523.5854513286959,1449.0,1487.707274335652,1.519938964682645,-2.1621357578246236,1.187319799598894,1.2537022615028532,-2.3453639695253514,-0.4950234215758158,-0.6421967931419783,0.4950234215758158,0.09565809157639585,0.09426308189472307,-0.8376175553597422,0.39868742200954516
1645467574.717218,0.6792834907118857,-1.6386715298895662,-0.019883113038036058,-0.003088810922320272,0.009004675943190547,-0.008194524393639442,0.9999211093022321,-0.39723751623873926,0.6914370162387405,9.836615479909915,-0.0017646849952753802,-0.0058488003538504345,-0.12103100112057211,-0.26815884034073223,0.45004135626409325,0.03378774073341472,-0.00016870653160419027,-0.013957328574338037,-0.8760194478288992,0.4820737407728456,1527.9931473031668,1451.9931473031668,1523.0,1525.0,1449.0,1487.0,1.4824305795377335,-2.1972580981946597,1.2235385704771033,1.3265828016446903,-2.3453639695253514,-0.5283486801454274,-0.7148275186569262,0.5283486801454274,0.20475740259644226,0.10431110560972229,-0.8567099347882503,0.39674676393195385
1645467574.8172178,0.7080613088162124,-1.6330020512669654,-0.01861516898527183,-0.003008514518714342,0.009823933517140938,-0.02644573024184386,0.9995974502381532,-0.40490976162553416,0.6934350383744672,9.858273880246795,0.001067698069280919,-0.01060549561986343,-0.1267857563021274,-0.28033327458328156,0.45558857925941426,0.05530047515928213,-0.00020528480378814975,-0.013689644583783049,-0.8787193430068612,0.47714239773353767,1527.0072683106894,1451.0072683106894,1523.0,1525.0,1449.0,1487.0,1.4308751186137856,-2.245889413886387,1.2235385704771033,1.3265828016446903,-2.3453639695253514,-0.5283486801454274,-0.8150142952726015,0.5283486801454274,0.20475740259644226,0.10431110560972229,-0.8567099347882503,0.3964104872302485
1645467574.9172177,0.7221683741226556,-1.630938998843398,-0.017943752355923565,-0.0043528637072626315,0.010694486383281836,-0.03439894066315017,0.9993414798855279,-0.41183511563709096,0.6865096843629103,9.816721756177452,0.004611594418318994,-0.00980722402471495,-0.1373583856034468,-0.2911076354959487,0.44950555903177825,0.013679473143648896,-0.00027133812235368484,-0.013559816569459707,-0.8817154043128648,0.47158668720355906,1528.006163995283,1452.006163995283,1522.993836004717,1525.0,1448.993836004717,1487.0,1.4831127015475052,-2.196616919057205,1.2232229187962773,1.3265828016446903,-2.3456709218600262,-0.5283486801454274,-0.7135042175097002,0.5283486801454274,0.20413479858094125,0.10434740555301728,-0.8567084124026739,0.3967514723622704
1645467575.0172176,0.7338818549930017,-1.6290155135378335,-0.01774817109657183,-0.003975917616578997,0.010524884489560571,-0.04097078144635052,0.9990969992714737,-0.42013850578715817,0.6864655000000013,9.86601188472295,0.0005204068828223137,-0.011374390511426875,-0.12969671545997907,-0.3044425019996054,0.45428438966390844,0.06279396722627262,-0.00029080545185724817,-0.013224350264250203,-0.8849509342260415,0.465496375930827,1528.990866138076,1452.990866138076,1522.009133861924,1525.009133861924,1448.009133861924,1487.0,1.5348348030945171,-2.148188488613805,1.1727973632581816,1.3270563481242625,-2.39470675135156,-0.5283486801454274,-0.6133536855192878,0.5283486801454274,0.10514696003088454,0.11020080228504911,-0.8565480809784506,0.3971302445391857
1645467575.1172175,0.7459151070762495,-1.626529554679181,-0.017528268209478236,-0.004605626756800697,0.011387431861936024,-0.046686960414144225,0.9988340414328374,-0.42168595,0.6465738977768963,9.828756347406378,0.006829757339858223,-0.006698652828388893,-0.12459910285253027,-0.30809539465107394,0.41859311106342734,0.025415062288566048,-0.00020371051328842642,-0.012986128444288397,-0.8878895181984082,0.4598733765325558,1528.0170441485473,1452.0170441485473,1522.9829558514527,1525.9829558514527,1448.9829558514527,1487.0,1.4836841884647298,-2.1960818245116953,1.2226657576519722,1.3775442993004225,-2.3462127276682105,-0.5283486801454274,-0.7123976360469654,0.5283486801454274,0.25399732928418395,0.1102720513150216,-0.8656239873086059,0.39675565748501757
1645467575.2172174,0.7592838565772989,-1.6247065080454381,-0.01762349505688555,-0.004915133790701883,0.012332186042864722,-0.05278246737172351,0.9985177864141314,-0.42168595,0.6456409694347539,9.78262950742033,-0.0003317018241827917,0.0008169952925679153,-0.12332539101860653,-0.3109061108395884,0.4254246272827039,-0.020920321767049735,-7.021789120419912e-05,-0.01256923768768326,-0.8907695760667634,0.4542813794194484,1528.0,1452.0,1522.0281951208008,1526.0,1449.9718048791992,1487.0,1.4827889338048408,-2.19692006922196,1.1737734701704627,1.3784279558094568,-2.2971271642100164,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.2550742617699033,0.1159962848739341,-0.8486325032832387,0.39674910134081076
1645467575.3172174,0.7713656678164407,-1.6233183155159419,-0.01758046081644474,-0.006336844091524036,0.013481347938207247,-0.05548805673588405,0.9983482224276278,-0.44669276518986334,0.647042823924056,9.78742885215189,-0.00736494600260808,0.0025143092530378187,-0.11737699945104303,-0.34231651800755675,0.4409417606727486,-0.016493246914586777,3.625469803309443e-05,-0.011779681389005068,-0.893520844463137,0.4488671722256519,1528.0,1452.0,1522.0,1525.1646014433327,1450.0,1487.8353985566673,1.4827889338048408,-2.19692006922196,1.1723296278469206,1.3351165888500218,-2.295727662538411,-0.48898648148181145,-0.7141311354171194,0.48898648148181145,0.21171855415853125,0.10429313477467364,-0.8405554288661867,0.39871721127399157
1645467575.4172173,0.7833721080608,-1.6226579106800316,-0.018021136294814333,-0.006294134301590198,0.013061092754455337,-0.055389015342043345,0.9983595788636939,-0.4673497008694339,0.630693251738869,9.80665,-0.00842382626195878,0.0007789438083310254,-0.09896552354198729,-0.36934473552748964,0.44042495737864285,0.002339588508148966,0.00016964367721040942,-0.01091133638386565,-0.8960053650446584,0.44390911206071143,1541.3574111016367,1465.3574111016367,1522.667870555082,1523.6642588898362,1450.0,1488.0,2.2180946715217793,-1.5543664858749724,1.2065305727864946,1.2577625937768133,-2.295727662538411,-0.48123081245284993,0.6637281856468067,0.48123081245284993,0.16856550402489667,0.0901070745931354,-0.8330036450928008,0.40977149247798395
1645467575.5172172,0.7958781783622626,-1.6228646798468316,-0.018477999760796737,-0.007284664934009302,0.013751450947596581,-0.05182071120224172,0.9985351496788328,-0.46922040430753387,0.634434658615069,9.80665,-0.010043100974467756,0.0018009116967879811,-0.06069681379225053,-0.37521731701350935,0.4591230915663827,0.0020201450074817605,0.00037018569292346934,-0.010136011457031567,-0.8979236950936698,0.44003427369197756,1551.6406551316143,1475.6406551316143,1522.393224144731,1522.393224144731,1450.606775855269,1488.0,2.7986117427567527,-1.0631221317773616,1.1924662205152505,1.1924662205152505,-2.265704564129656,-0.48123081245284993,1.7354896109793911,0.48123081245284993,0.11922787690084555,0.08421539217924874,-0.8138614759030275,0.42003785494878065
1645467575.617217,0.8040411241156294,-1.6230930657674671,-0.018975208055715422,-0.008442974362245063,0.013934515187280736,-0.04853278014433687,0.9986886976039507,-0.5015894099638935,0.6904711101444272,9.802299220108319,-0.011455874489435787,0.007966168719327803,0.005044145134430513,-0.4118909954288914,0.5311815198020762,-0.002643369533859098,0.0005418958060724198,-0.009305406000104162,-0.8983408078048986,0.43920030601144966,1555.019508091334,1479.019508091334,1522.0,1521.490245954333,1450.490245954333,1488.0,2.99943470546195,-0.903871003702082,1.1723296278469206,1.1463287292835587,-2.2714704308051106,-0.48123081245284993,2.0955637017598683,0.48123081245284993,0.047187926325368744,0.0812252888444621,-0.8032725378887281,0.42481861593122117
1645467575.717217,0.8185714803497862,-1.6241971786311327,-0.019857344052252427,-0.008549379722888282,0.014932647218548544,-0.04122292695950489,0.9990017990205481,-0.508500219410216,0.6628278723591373,9.781566791769352,-0.013277428013957497,0.011399666090800172,0.06031918349214738,-0.4222483868424162,0.5192980159198489,-0.023650092282584613,0.0007203999830019782,-0.008507677392973192,-0.8974908511865547,0.44095041953225894,1555.6584124467347,1479.6584124467347,1522.0,1520.3168248934694,1449.6584124467347,1488.3415875532653,3.0379685567506867,-0.8738024427302296,1.1723296278469206,1.0866767549700673,-2.3126828071952046,-0.4651253468790652,2.1641661140204573,0.4651253468790652,-0.053676424378216764,0.07154685532299827,-0.8000456082521337,0.4265973975963521
1645467575.8172169,0.8306179718046206,-1.6247372576553947,-0.020971626351685767,-0.008747775554458007,0.015259097067136447,-0.03427570723637125,0.999257630580318,-0.5033634291774507,0.6372984375323534,9.796977162467648,-0.01744734556146347,0.011149894739069846,0.09758824121031247,-0.42319325991320833,0.5074416339499573,-0.008481895754140663,0.0007208738977785701,-0.007747832597294653,-0.8958267208721349,0.4443353886450483,1555.0,1479.0,1522.2593840417023,1518.7406159582977,1449.129692020851,1489.0,2.998076775151276,-0.9047818379003729,1.185639274268066,1.006839033700754,-2.338926536564629,-0.43408194704534253,2.093294937250903,0.43408194704534253,-0.14644822859580905,0.055402313067694074,-0.7929958477933535,0.4271246431486725
1645467575.9172168,0.8397341599533854,-1.6243420495479663,-0.021786306544003185,-0.009662410572058855,0.014953693480094418,-0.028267083246967098,0.9994418426691717,-0.5129206614690098,0.6191045923539946,9.798128992353993,-0.015558577431362238,0.0158959665117395,0.11710869149483415,-0.43330266025287406,0.5054616314235527,-0.0075307800056447945,0.0010275816966234114,-0.007001782842068561,-0.8934972323302737,0.4490129340353465,1555.0,1479.0,1523.5066148461592,1517.4933851538408,1449.7533074230796,1489.0,2.998076775151276,-0.9047818379003729,1.2496378182954535,0.9440549507274227,-2.307972571017834,-0.43408194704534253,2.093294937250903,0.43408194704534253,-0.11427980199495757,0.04082231096261141,-0.7877914345071242,0.4271246431486725
1645467576.0172167,0.8406025166522697,-1.6243184975711904,-0.02184386621238032,-0.009641657345465923,0.015011837152982016,-0.027585571281584953,0.9994602140385548,-0.5337610100639146,0.6080123000000012,9.789837973375944,-0.012495643040797252,0.01987843069771332,0.12763306246307346,-0.4532713753370637,0.511499587197781,-0.016003603983150094,0.0014214179186126386,-0.0062480605455340005,-0.8908117698560196,0.45432734013759957,1554.4934237607856,1478.4934237607856,1523.4934237607856,1516.4934237607856,1449.4934237607856,1489.0,2.9675662591874095,-0.9286243769912346,1.2489084854509638,0.893854123378549,-2.320872236260349,-0.43408194704534253,2.0389418821961747,0.43408194704534253,-0.17810962743083641,0.03513308909460724,-0.7811360978907258,0.4263578258082769
1645467576.1172166,0.841470873351154,-1.6242949455944147,-0.02190142588075746,-0.00962089960072053,0.015069973791210894,-0.026904046389398605,0.9994781170534361,-0.554510346498817,0.6080123000000012,9.803670864332544,-0.02144225472112936,0.005987615283712892,0.13506655324428862,-0.4830466480487786,0.5245374925382541,-0.0023601364329268702,0.0012786085152041147,-0.005455047857672761,-0.8878863872477673,0.4600286631865926,1553.5929002629007,1477.5929002629007,1522.5929002629007,1515.5929002629007,1448.5929002629007,1489.4070997370993,2.913473042629778,-0.971016356278103,1.202691423395227,0.8488348128718729,-2.3656365701696718,-0.4148729777554511,1.9424566863516752,0.4148729777554511,-0.3141103339025717,0.031909260897018225,-0.773003491126435,0.42597263198663377
1645467576.2172165,0.8616024383257485,-1.6239441803118557,-0.023881708158399767,-0.011889666892552914,0.015292901876736287,-0.012728269294264207,0.9997313409782378,-0.5492188010371624,0.5784995479256764,9.7675471360991,-0.019991833461528222,0.009336704750127267,0.14246267383119218,-0.4888133564164699,0.5071590953045702,-0.03865731051234644,0.0010288072931727828,-0.00465378499653469,-0.8846559706848474,0.46622000962250665,1552.594078593304,1476.594078593304,1522.811842813392,1514.594078593304,1447.594078593304,1490.0,2.853811223330825,-1.0180562411526826,1.213987320914262,0.799063591380938,-2.415442915935257,-0.3868970251714927,1.8357549821781423,0.3868970251714927,-0.40239200364005717,0.019990750508678955,-0.7749864199403299,0.4259199071570287
1645467576.3172164,0.8660449125985298,-1.6235477686758761,-0.024404816452157505,-0.011981982460423153,0.015075751085406684,-0.009612353078203165,0.9997683514163813,-0.5784576911749065,0.5199544382376413,9.84547262352472,-0.01673265678549074,0.010254185805914714,0.14796048614680068,-0.5226928680901582,0.46160776238974915,0.03915486350171745,0.001099112249810469,-0.003965585823571872,-0.8811876915776254,0.47274868407372006,1551.5911016399168,1475.5911016399168,1522.7733049197504,1513.5911016399168,1447.0,1490.4088983600832,2.794250771435956,-1.0653183984190442,1.2121348687730125,0.7492513218062292,-2.4451252579383436,-0.36758637525714993,1.7289323730169117,0.36758637525714993,-0.483739067359102,0.011096007768821163,-0.7711395034905774,0.4254711357704675
1645467576.4172163,0.8931220074564892,-1.6223069502485157,-0.02762412202667132,-0.013870894017861088,0.01636631181788498,0.00785602951270874,0.9997389784023231,-0.5590516594927141,0.5491360952536443,9.787109309492713,-0.023041740905897726,0.01051715021422828,0.15153237644176237,-0.5150796050162363,0.5040227520285254,-0.019338275090114706,0.0008649992412472348,-0.0030933735064595422,-0.877611939597385,0.4793609978844526,1550.3230834566991,1474.3230834566991,1521.6769165433009,1512.3230834566991,1447.3384582716506,1491.0,2.7195551447038335,-1.1251285629258971,1.155918622700304,0.6865559034855326,-2.4282146432719727,-0.33967098613720736,1.5944265817779364,0.33967098613720736,-0.585740117086136,0.005465709864312562,-0.7473706046551166,0.4251550770705587
1645467576.5172162,0.9040433485333003,-1.620178936212353,-0.029070178824944646,-0.014692898879660316,0.016194220681706777,0.014170962518260076,0.9996604672389172,-0.5868133728282072,0.5352552385858976,9.814871022828207,-0.01802198599125214,0.019057142606638496,0.1473940612625552,-0.5469563291848113,0.5079935755666244,0.008346951852693473,0.0011033157379364146,-0.0022031843355750673,-0.8739621813509975,0.48598768939282017,1549.0,1473.0,1523.1758433057983,1510.8241566942017,1448.0,1491.0,2.641929685280047,-1.187569460573286,1.2325797437471533,0.6126459579772907,-2.395161595995887,-0.33967098613720736,1.454360224706761,0.33967098613720736,-0.5499358942714432,-0.011849962789522894,-0.7420677771010579,0.42340885246627297
1645467576.617216,0.9054847412191966,-1.6199143594863066,-0.0291667917547911,-0.015096337950795808,0.016393702069274898,0.01516196914329687,0.9996366648961197,-0.5689944668911255,0.5198220389637097,9.811657708445564,-0.014976800320640185,0.018222660161958715,0.13355908137978034,-0.5291167065169389,0.511124947718089,0.005099328271075346,0.0015534868995147142,-0.001388163687583762,-0.8704892950913699,0.49218294039041993,1549.0023532432692,1473.0023532432692,1523.992940270192,1509.9976467567308,1448.0023532432692,1491.0023532432692,2.64206735467992,-1.1874583564599794,1.2745931163538027,0.5720552719240025,-2.39504441006657,-0.3395597431070095,1.4546089982199406,0.3395597431070095,-0.5483960217887648,-0.021368897065700356,-0.7422962397102656,0.42341746962573795
1645467576.717216,0.9173395750936533,-1.6179424815082308,-0.030630548133523602,-0.01590239751479716,0.016927483345060113,0.022308228699806913,0.999481323984176,-0.5559434527639788,0.5132613405527969,9.82005213386957,-0.016955794465853505,0.011288419121057883,0.12191752607901285,-0.5192521067643261,0.5202388294013176,0.013477497018945392,0.001801054897547316,-0.0006219912510581308,-0.8673557205050596,0.4976850645089611,1549.710910906176,1473.710910906176,1521.8672672814719,1509.289089093824,1448.710910906176,1491.710910906176,2.6835193836739486,-1.1540050913887598,1.1657361454918063,0.5373578426028265,-2.3597599202363027,-0.3060646503892107,1.5295142922851888,0.3060646503892107,-0.65666593214167,-0.018702191014120816,-0.7109994339579137,0.42601208211275093
1645467576.817216,0.9265465605572761,-1.6161470905714448,-0.0317323138087145,-0.016663664537002538,0.016671636062223837,0.027860578282504718,0.9993338616363259,-0.5953085680037049,0.5128428819962962,9.863762507999073,-0.022017003598926985,0.008778952808591084,0.12519825557446485,-0.5695757626918088,0.5314125368456523,0.05716674724253254,0.0016111685323918403,0.0001588711349962242,-0.8644911113272157,0.502645498668951,1550.0,1474.0,1522.0038467369443,1507.4942298945837,1449.0,1492.0,2.700431669189129,-1.1403562740924826,1.1726273212399834,0.44986834029456,-2.3453639695253514,-0.2923987675567332,1.5600753950966464,0.2923987675567332,-0.722868307990808,-0.03194749848629538,-0.6943754354354815,0.4270706750995487
1645467576.9172158,0.946398883043727,-1.6115026614184316,-0.03455270978669569,-0.017921061687310235,0.017602544281736934,0.04070043291362737,0.9988555755180287,-0.6276026921001994,0.4805029421002006,9.855522894701396,-0.01843248627890388,0.02021495111531022,0.1344372741880821,-0.608110744510135,0.5141972563536985,0.04895024300478356,0.0017285383825420733,0.000975316368890673,-0.8614772164306603,0.5077923458303818,1550.0,1474.0,1522.6574035940853,1505.6574035940853,1449.0,1492.3425964059147,2.700431669189129,-1.1403562740924826,1.2059945707813138,0.36049834345872567,-2.3453639695253514,-0.27618591962104705,1.5600753950966464,0.27618591962104705,-0.7788710552853119,-0.0488995302084144,-0.6845749546589434,0.427881317496333
1645467577.0172157,0.9478294418247748,-1.61121600542272,-0.03469141742468713,-0.018340529916536927,0.01737178505102799,0.041519541094364495,0.9988182886560673,-0.6206046874291387,0.47350493742913985,9.806536862003972,-0.023266626210003003,0.012996072184071752,0.13988041365621207,-0.6132135809087071,0.5229576799831002,2.2376178629102128e-05,0.0016214337310208216,0.0019699492265031655,-0.8579429641622921,0.5137386110631759,1549.7906027952527,1473.7906027952527,1522.0,1504.5812055905055,1448.7906027952527,1493.0,2.6881815172863996,-1.1502425833687728,1.1723296278469206,0.30842853474164694,-2.3557914533113284,-0.24507530573464464,1.5379389339176268,0.24507530573464464,-0.8750332907227609,-0.05646044720354366,-0.6713961827824818,0.42916500628861265
1645467577.1172156,0.9485086819969119,-1.6110589967442042,-0.03476997906638249,-0.01857291207533869,0.017346416572809786,0.04198758148744439,0.9987948697154785,-0.5939890057071494,0.440931769633938,9.804909158219637,-0.021508443811206947,0.01213912781473364,0.13277066807607033,-0.5973843333995655,0.5064196652621916,-0.001517277087953177,0.001589012012860405,0.002942590534946006,-0.8543343323880663,0.519713059971369,1549.0,1473.0,1522.2088506034397,1502.7911493965603,1447.7911493965603,1493.0,2.641929685280047,-1.187569460573286,1.183024646416739,0.22204329596771985,-2.4055965369426224,-0.24507530573464464,1.454360224706761,0.24507530573464464,-1.0005285945581635,-0.06762467679807439,-0.6668662838822392,0.4281386364864011
1645467577.2172155,0.96921391999378,-1.6057505943515724,-0.03703926592398754,-0.01963439732888339,0.018081274654979478,0.053429930930188684,0.9982148067571318,-0.5844636952731223,0.4275572952731234,9.822327995273122,-0.019252542992365954,0.01070067983145609,0.12228913202609794,-0.5977007323832904,0.5068224418293198,0.01601040764876044,0.0015497987090071165,0.0037936483561408223,-0.8509246950552681,0.5252717103568499,1549.0,1473.0,1523.0,1501.6748966883897,1447.0,1493.1625516558051,2.641929685280047,-1.187569460573286,1.2235385704771033,0.1683842547088428,-2.4451252579383436,-0.2373736456985045,1.454360224706761,0.2373736456985045,-1.0532024327523974,-0.07980235831611168,-0.6714834145467506,0.4285237194882081
